Epoch,Loss,Accuracy,Best Accuracy
1,0.028450786816197265,24.52986717224121,24.52986717224121
2,0.028339290254321765,24.52986717224121,24.52986717224121
3,0.02827476988832315,24.52986717224121,24.52986717224121
4,0.028132596938246084,24.75110626220703,24.75110626220703
5,0.028005643371604088,28.443029403686523,28.443029403686523
6,0.027683093628459325,29.480087280273438,29.480087280273438
7,0.027109495134096856,33.642147064208984,33.642147064208984
8,0.026579502753410193,37.23727798461914,37.23727798461914
9,0.0261468531142092,39.07632827758789,39.07632827758789
10,0.02583230121859297,41.38550567626953,41.38550567626953
11,0.025557210890617053,41.3302001953125,41.38550567626953
12,0.025348038059520166,40.99834060668945,41.38550567626953
13,0.025064586588214352,42.36725616455078,42.36725616455078
14,0.024810103281541922,43.597896575927734,43.597896575927734
15,0.0244898604451437,44.6626091003418,44.6626091003418
16,0.02429205389530076,45.699668884277344,45.699668884277344
17,0.02398370505998682,45.008296966552734,45.699668884277344
18,0.023773404331041848,46.570796966552734,46.570796966552734
19,0.023589125218205893,48.603431701660156,48.603431701660156
20,0.023443455693448464,47.91205978393555,48.603431701660156
21,0.023203139552759808,46.460174560546875,48.603431701660156
22,0.0230530136127931,48.838497161865234,48.838497161865234
23,0.022872393721468525,49.3915901184082,49.3915901184082
24,0.022666188561807146,48.78318786621094,49.3915901184082
25,0.022591352545815187,49.07356262207031,49.3915901184082
26,0.0224442150555516,49.66814041137695,49.66814041137695
27,0.022299974975119548,50.152099609375,50.152099609375
28,0.022176674376577457,50.981746673583984,50.981746673583984
29,0.022212410887487963,51.39657211303711,51.39657211303711
30,0.02198513087577226,50.62223815917969,51.39657211303711
31,0.0218839390640195,51.47953796386719,51.47953796386719
32,0.021807358423043884,51.673118591308594,51.673118591308594
33,0.021720001489010186,52.4197998046875,52.4197998046875
34,0.021596928795343442,52.43362808227539,52.43362808227539
35,0.021594874566282913,50.594581604003906,52.43362808227539
36,0.021465082615203895,52.004974365234375,52.43362808227539
37,0.021308628231128175,51.424224853515625,52.43362808227539
38,0.021294235884198626,51.258296966552734,52.43362808227539
39,0.021192399796665914,51.3136100769043,52.43362808227539
40,0.02109956238485644,51.39657211303711,52.43362808227539
41,0.02113804876495003,52.75165939331055,52.75165939331055
42,0.021116969071276994,53.18030548095703,53.18030548095703
43,0.02103941386768057,52.806968688964844,53.18030548095703
44,0.02096496599296645,53.0282096862793,53.18030548095703
45,0.020923672684424306,53.263275146484375,53.263275146484375
46,0.02095146503330228,53.235618591308594,53.263275146484375
47,0.020862560058122575,53.263275146484375,53.263275146484375
48,0.020834009198668426,52.889930725097656,53.263275146484375
49,0.02068423254038374,53.11117172241211,53.263275146484375
50,0.020756962481302096,53.263275146484375,53.263275146484375
51,0.020663726148761805,53.45685958862305,53.45685958862305
52,0.020634401041394496,54.0790901184082,54.0790901184082
53,0.020591813706443154,53.415374755859375,54.0790901184082
54,0.020562286608902372,53.11117172241211,54.0790901184082
55,0.02042971849400005,54.52157211303711,54.52157211303711
56,0.020492957176395318,54.258846282958984,54.52157211303711
57,0.02051709527617907,53.88550567626953,54.52157211303711
