Epoch,Loss,Accuracy,Best Accuracy
1,0.028566059504329624,24.52986717224121,24.52986717224121
2,0.027602010583125162,31.12555503845215,31.12555503845215
3,0.026106202779691036,36.780975341796875,36.780975341796875
4,0.024652151400577294,40.472896575927734,40.472896575927734
5,0.02358015816248822,43.48727798461914,43.48727798461914
6,0.02298214500852046,43.08628463745117,43.48727798461914
7,0.02247151009212397,44.64878463745117,44.64878463745117
8,0.02213969010246091,46.985618591308594,46.985618591308594
9,0.021876934362872108,46.764381408691406,46.985618591308594
10,0.021543036554752377,46.65375900268555,46.985618591308594
11,0.021442110803650567,48.61725616455078,48.61725616455078
12,0.021192731140275173,48.990596771240234,48.990596771240234
13,0.021083656612693746,49.05973434448242,49.05973434448242
14,0.020996484285097036,50.400997161865234,50.400997161865234
15,0.02081626307574421,49.847896575927734,50.400997161865234
16,0.02078129298560169,50.52544403076172,50.52544403076172
17,0.02063291554889641,50.52544403076172,50.52544403076172
18,0.020823889775412215,50.7052001953125,50.7052001953125
19,0.02072471865848952,51.106197357177734,51.106197357177734
20,0.020664413056530887,51.89435958862305,51.89435958862305
21,0.02058066111040479,51.6592903137207,51.89435958862305
22,0.02054127066597727,52.08794403076172,52.08794403076172
23,0.02049324982027353,51.991153717041016,52.08794403076172
24,0.020521265844877058,52.35066223144531,52.35066223144531
25,0.020489112202403414,51.63163375854492,52.35066223144531
26,0.020397257817742834,51.59015655517578,52.35066223144531
27,0.020368924716941624,53.0282096862793,53.0282096862793
28,0.02036831492212375,52.32300567626953,53.0282096862793
29,0.02039776668598744,53.415374755859375,53.415374755859375
30,0.020339652883989475,51.880531311035156,53.415374755859375
31,0.02034827511970549,52.862281799316406,53.415374755859375
32,0.020310040858809306,53.263275146484375,53.415374755859375
33,0.0203126915952264,52.806968688964844,53.415374755859375
34,0.020365738570575966,53.62278747558594,53.62278747558594
35,0.02029910265803524,52.834625244140625,53.62278747558594
36,0.02026018849850581,53.9822998046875,53.9822998046875
37,0.02041362967667707,53.45685958862305,53.9822998046875
38,0.020366153716542736,53.429203033447266,53.9822998046875
39,0.02034269401432433,53.45685958862305,53.9822998046875
40,0.02019609986703894,53.77488708496094,53.9822998046875
41,0.020278634251943307,53.45685958862305,53.9822998046875
42,0.020274371347846255,53.63661575317383,53.9822998046875
43,0.02027993622383913,54.31415939331055,54.31415939331055
44,0.02045634549930305,53.88550567626953,54.31415939331055
45,0.020332844224800455,54.258846282958984,54.31415939331055
46,0.020289382325755445,54.106746673583984,54.31415939331055
47,0.02019840455851654,54.0790901184082,54.31415939331055
48,0.02032259093037161,54.71515655517578,54.71515655517578
49,0.020337389124121186,54.4386100769043,54.71515655517578
50,0.020328668760503446,53.65044403076172,54.71515655517578
51,0.020471667956066853,55.06084060668945,55.06084060668945
52,0.020316859836542495,54.03761291503906,55.06084060668945
53,0.020400926155698367,54.549224853515625,55.06084060668945
54,0.020507171390372933,54.63219451904297,55.06084060668945
55,0.020385784188334713,54.74280548095703,55.06084060668945
56,0.02035628657650103,54.67367172241211,55.06084060668945
57,0.020473772606890695,54.383296966552734,55.06084060668945
58,0.02050151989051319,55.268253326416016,55.268253326416016
59,0.02057382840298698,54.272674560546875,55.268253326416016
60,0.020476899389446815,54.72898483276367,55.268253326416016
61,0.02051263720418946,54.75663375854492,55.268253326416016
62,0.02057136030687783,54.85342788696289,55.268253326416016
63,0.020529648449533124,54.245018005371094,55.268253326416016
64,0.02061292414397978,55.19911575317383,55.268253326416016
65,0.020558454093981604,53.91316223144531,55.268253326416016
66,0.02061009464760867,54.02378463745117,55.268253326416016
67,0.020509451475133136,54.811946868896484,55.268253326416016
68,0.02072415904875206,55.01935958862305,55.268253326416016
69,0.020645352494335044,54.75663375854492,55.268253326416016
70,0.02064239570616081,54.4386100769043,55.268253326416016
71,0.02068383057599382,54.369468688964844,55.268253326416016
72,0.020737553308025798,54.70132827758789,55.268253326416016
73,0.02075852509713222,54.977874755859375,55.268253326416016
74,0.020598204119949823,55.2959098815918,55.2959098815918
75,0.020796106449550933,54.991703033447266,55.2959098815918
76,0.02073101657880852,53.595130920410156,55.2959098815918
77,0.020793519399520632,55.129974365234375,55.2959098815918
78,0.020847361398974806,54.34181594848633,55.2959098815918
79,0.020767466696980662,55.282081604003906,55.2959098815918
80,0.020768633132618862,54.9363899230957,55.2959098815918
81,0.02078785081696845,54.950218200683594,55.2959098815918
82,0.02075191842396434,54.9363899230957,55.2959098815918
83,0.02092461688934837,54.85342788696289,55.2959098815918
84,0.020981687667157325,54.9363899230957,55.2959098815918
85,0.02091964629298613,54.85342788696289,55.2959098815918
86,0.021001660135365433,54.65984344482422,55.2959098815918
87,0.021002655733698417,54.05143356323242,55.2959098815918
88,0.021090951802659224,53.85784912109375,55.2959098815918
89,0.020966093103947685,53.277099609375,55.2959098815918
90,0.021067821704223118,54.00995635986328,55.2959098815918
91,0.02101249107518429,55.074668884277344,55.2959098815918
92,0.021097118106521682,54.16205596923828,55.2959098815918
93,0.02116221841207355,53.80254364013672,55.2959098815918
94,0.021114347181107922,54.286502838134766,55.2959098815918
95,0.021193154308546704,54.63219451904297,55.2959098815918
96,0.021100783029184424,54.452430725097656,55.2959098815918
97,0.021193188797813452,54.369468688964844,55.2959098815918
98,0.02118912521394062,53.443031311035156,55.2959098815918
99,0.021276875238831486,54.991703033447266,55.2959098815918
100,0.021271939657005946,54.811946868896484,55.2959098815918
