Epoch,Loss,Accuracy,Best Accuracy
1,0.023846062694067093,44.040374755859375,44.040374755859375
2,0.021088729860923056,49.253318786621094,49.253318786621094
3,0.01959746405432983,52.571903228759766,52.571903228759766
4,0.018407559078428753,54.77046203613281,54.77046203613281
5,0.017453939659999345,56.568031311035156,56.568031311035156
6,0.016267373860494823,56.789268493652344,56.789268493652344
7,0.015216217136851439,57.535953521728516,57.535953521728516
8,0.013950480538320756,57.72953796386719,57.72953796386719
9,0.012690396226516666,58.987831115722656,58.987831115722656
10,0.011331752015819428,59.73451232910156,59.73451232910156
11,0.009793363429813318,59.19524383544922,59.73451232910156
12,0.008844579660081536,60.370574951171875,60.370574951171875
13,0.007993899766685214,59.139930725097656,60.370574951171875
14,0.00686029950907796,57.688053131103516,60.370574951171875
15,0.005830677101291448,59.59624099731445,60.370574951171875
16,0.005187792336092859,60.28761291503906,60.370574951171875
17,0.004742275625690488,60.799224853515625,60.799224853515625
18,0.0042774825028250125,60.90984344482422,60.90984344482422
19,0.004097672215220057,60.467369079589844,60.90984344482422
20,0.003786410934481652,59.04314041137695,60.90984344482422
21,0.0029935098715040093,59.74834060668945,60.90984344482422
22,0.0031511340762765483,59.831302642822266,60.90984344482422
23,0.003159962753400691,60.550331115722656,60.90984344482422
24,0.0025297559537205013,61.946903228759766,61.946903228759766
25,0.002372110156466503,60.495018005371094,61.946903228759766
26,0.001849174278059437,61.532081604003906,61.946903228759766
27,0.002423296036849029,60.3290901184082,61.946903228759766
28,0.0019948354670921626,57.13495635986328,61.946903228759766
29,0.0033414529545929533,60.24612808227539,61.946903228759766
30,0.0020717786485989426,59.99723815917969,61.946903228759766
31,0.0014929701996192332,61.67034912109375,61.946903228759766
32,0.0016719288640816836,62.15431594848633,62.15431594848633
33,0.0014622958783867292,60.16316223144531,62.15431594848633
34,0.0016891197135273026,62.12665939331055,62.15431594848633
35,0.0017755298486867063,61.28318405151367,62.15431594848633
36,0.0015742698130712161,60.550331115722656,62.15431594848633
37,0.002546898378248556,61.13108444213867,62.15431594848633
38,0.0015590442478686094,61.8915901184082,62.15431594848633
39,0.0015866849360038151,59.38882827758789,62.15431594848633
40,0.0015119964187233791,61.10342788696289,62.15431594848633
41,0.0013200434623002277,61.089599609375,62.15431594848633
42,0.0013352315708598577,60.02488708496094,62.15431594848633
43,0.0017349384341165364,60.121681213378906,62.15431594848633
44,0.0014053903839609727,61.366153717041016,62.15431594848633
45,0.0011145375342241606,61.60121536254883,62.15431594848633
46,0.0013028026769059877,60.59181594848633,62.15431594848633
47,0.0014411707380580382,59.01548767089844,62.15431594848633
48,0.001226774897666618,60.785400390625,62.15431594848633
49,0.0014088403615890857,58.71128463745117,62.15431594848633
50,0.0014379748494646777,61.352325439453125,62.15431594848633
51,0.0011274775084720388,61.255531311035156,62.15431594848633
52,0.0012152320493033818,61.55973815917969,62.15431594848633
53,0.0012647183557449118,60.95132827758789,62.15431594848633
54,0.0016105902050384832,62.029869079589844,62.15431594848633
55,0.00104030243671531,60.481197357177734,62.15431594848633
56,0.0009714949740973263,60.71625900268555,62.15431594848633
57,0.0010330527108602854,58.89104080200195,62.15431594848633
58,0.001410478140088361,60.495018005371094,62.15431594848633
59,0.0009236102775783512,61.518253326416016,62.15431594848633
60,0.0010896494390515699,60.88219451904297,62.15431594848633
61,0.0011653749656253085,60.785400390625,62.15431594848633
62,0.0011921861293595292,60.92367172241211,62.15431594848633
63,0.00090114735203869,60.481197357177734,62.15431594848633
64,0.0008287381402425863,61.97455596923828,62.15431594848633
65,0.0008449952629906053,61.227874755859375,62.15431594848633
66,0.00127884631842605,60.86836624145508,62.15431594848633
67,0.0010266810300018033,61.29701232910156,62.15431594848633
68,0.001026063704087029,61.324668884277344,62.15431594848633
69,0.0015164372288539272,62.361724853515625,62.361724853515625
70,0.0009132512286350844,60.89601516723633,62.361724853515625
71,0.0009626298648774937,61.58738708496094,62.361724853515625
72,0.0008487068682420074,61.255531311035156,62.361724853515625
73,0.000718093682245384,61.352325439453125,62.361724853515625
74,0.0007870833595512389,61.089599609375,62.361724853515625
75,0.0015106912182558756,59.941925048828125,62.361724853515625
76,0.001302133939991651,60.536502838134766,62.361724853515625
77,0.0015032468193575516,59.74834060668945,62.361724853515625
78,0.001113633880431748,61.518253326416016,62.361724853515625
79,0.0009142486879749937,61.352325439453125,62.361724853515625
80,0.0014401841785157393,62.389381408691406,62.389381408691406
81,0.0006837307200573433,62.16814041137695,62.389381408691406
82,0.0007891667734958185,61.85011291503906,62.389381408691406
83,0.0008266706457313568,60.59181594848633,62.389381408691406
84,0.0010596670662065418,60.8407096862793,62.389381408691406
85,0.001163204516876978,60.59181594848633,62.389381408691406
86,0.0012568624870963683,60.73008728027344,62.389381408691406
87,0.0014095757785064264,60.73008728027344,62.389381408691406
88,0.0023110824207251356,61.6427001953125,62.389381408691406
89,0.0014228069738952802,60.39822769165039,62.389381408691406
90,0.0006582983972085058,61.72566223144531,62.389381408691406
91,0.0005319060170880519,61.6427001953125,62.389381408691406
92,0.000594059246509915,61.379974365234375,62.389381408691406
93,0.0010919938561436305,60.06637191772461,62.389381408691406
94,0.00104907238291176,61.8915901184082,62.389381408691406
95,0.0013442933911189962,59.33351516723633,62.389381408691406
96,0.001450401056239689,61.00663375854492,62.389381408691406
97,0.000761936033283307,60.77157211303711,62.389381408691406
98,0.0006157647677129426,60.75774383544922,62.389381408691406
99,0.0006466407141901963,60.75774383544922,62.389381408691406
100,0.0010336482483635605,61.13108444213867,62.389381408691406
