Epoch,Loss,Accuracy,Best Accuracy
1,0.024122416597328,42.56084060668945,42.56084060668945
2,0.02135478886754424,47.414268493652344,47.414268493652344
3,0.019949169786602,52.48893356323242,52.48893356323242
4,0.018859483187190915,54.60453796386719,54.60453796386719
5,0.017861430886405575,56.8584098815918,56.8584098815918
6,0.01705429479783429,59.18141555786133,59.18141555786133
7,0.016174200184563076,58.47621536254883,59.18141555786133
8,0.015535991966024728,58.46238708496094,59.18141555786133
9,0.014685083278116004,61.58738708496094,61.58738708496094
10,0.014043440572636401,61.46294403076172,61.58738708496094
11,0.013402418296096043,60.674781799316406,61.58738708496094
12,0.012805733734622363,60.60564041137695,61.58738708496094
13,0.012215042327895276,62.98395919799805,62.98395919799805
14,0.01179488057493769,63.16371536254883,63.16371536254883
15,0.011524184832914591,61.379974365234375,63.16371536254883
16,0.010991186713253867,63.70298767089844,63.70298767089844
17,0.01079888758670491,63.744468688964844,63.744468688964844
18,0.011212759735425723,63.27433776855469,63.744468688964844
19,0.010978728781931037,64.24225616455078,64.24225616455078
20,0.010792717190719605,63.57854080200195,64.24225616455078
21,0.01043152465952855,63.41261291503906,64.24225616455078
22,0.010749176487686318,64.8091812133789,64.8091812133789
23,0.010546369686566524,63.21902847290039,64.8091812133789
24,0.010334585198721935,63.039268493652344,64.8091812133789
25,0.010236691918267307,65.37610626220703,65.37610626220703
26,0.010216646495668147,65.1825180053711,65.37610626220703
27,0.010069474183951281,65.54203796386719,65.54203796386719
28,0.01002975604685211,65.00276184082031,65.54203796386719
29,0.010131666709223304,65.3622817993164,65.54203796386719
30,0.009952026355012864,65.33462524414062,65.54203796386719
31,0.010182796257193042,66.06747436523438,66.06747436523438
32,0.01005783031205946,65.8877182006836,66.06747436523438
33,0.010127153040627052,65.4314193725586,66.06747436523438
34,0.010886738474845985,65.79092407226562,66.06747436523438
35,0.010469383296350679,65.90155029296875,66.06747436523438
36,0.01029731870100347,65.34844970703125,66.06747436523438
37,0.010511965679646518,65.40376281738281,66.06747436523438
38,0.01068839162568396,66.6758804321289,66.6758804321289
39,0.010440553615092317,66.3716812133789,66.6758804321289
40,0.0103948647883989,66.10896301269531,66.6758804321289
41,0.010417517724756853,66.53761291503906,66.6758804321289
42,0.010541086397830742,65.92920684814453,66.6758804321289
43,0.010610421125598743,65.74945068359375,66.6758804321289
44,0.010452785545383867,67.13219451904297,67.13219451904297
45,0.010589167686950252,67.17367553710938,67.17367553710938
46,0.011283782076663727,66.75885009765625,67.17367553710938
47,0.010502467032049247,67.21515655517578,67.21515655517578
48,0.0107085787299916,67.49170684814453,67.49170684814453
49,0.010675736094240301,67.25663757324219,67.49170684814453
50,0.010794081616797804,66.86946868896484,67.49170684814453
51,0.011157021631852865,67.339599609375,67.49170684814453
52,0.011017542907638508,66.82798767089844,67.49170684814453
53,0.011348488831487692,67.36725616455078,67.49170684814453
54,0.01102037091955105,66.70353698730469,67.49170684814453
55,0.010943675536156664,66.86946868896484,67.49170684814453
56,0.011039167418367475,67.49170684814453,67.49170684814453
57,0.011179461810003274,65.86006927490234,67.49170684814453
58,0.011040072098284573,66.85563659667969,67.49170684814453
59,0.01119926626241553,67.43639373779297,67.49170684814453
60,0.01102821530105386,67.14601135253906,67.49170684814453
61,0.01116352732446717,66.50995635986328,67.49170684814453
62,0.011062991413984924,66.41316223144531,67.49170684814453
63,0.011570697887061162,67.49170684814453,67.49170684814453
64,0.011316857389357527,67.43639373779297,67.49170684814453
65,0.011258191389534107,67.54701232910156,67.54701232910156
66,0.011364343277716854,67.40873718261719,67.54701232910156
67,0.011479670993586419,66.5929183959961,67.54701232910156
68,0.011462250026259212,66.82798767089844,67.54701232910156
69,0.011489044155644841,66.85563659667969,67.54701232910156
70,0.011646780104982454,67.25663757324219,67.54701232910156
71,0.011595727857856933,67.75442504882812,67.75442504882812
72,0.011446741981031985,67.62997436523438,67.75442504882812
73,0.011600520288048586,68.10011291503906,68.10011291503906
74,0.011904074108344417,67.02157592773438,68.10011291503906
75,0.01182843027283785,67.8512191772461,68.10011291503906
76,0.011952586932683747,67.25663757324219,68.10011291503906
77,0.011820132454641892,68.32135009765625,68.32135009765625
78,0.011680354216516593,68.26603698730469,68.32135009765625
79,0.011729583359590132,68.29369354248047,68.32135009765625
80,0.011664603495532232,67.56083679199219,68.32135009765625
81,0.011710462922847957,68.03096771240234,68.32135009765625
82,0.011624520147368719,68.11393737792969,68.32135009765625
83,0.011749174179729031,67.90653228759766,68.32135009765625
84,0.012100612352358526,68.16925048828125,68.32135009765625
85,0.012141690827565381,68.12776184082031,68.32135009765625
86,0.012500088780380315,67.61614990234375,68.32135009765625
87,0.012430817175320089,68.43196868896484,68.43196868896484
88,0.01208397622658062,67.43639373779297,68.43196868896484
89,0.012209004335233363,68.41813659667969,68.43196868896484
90,0.012053288926051458,67.68528747558594,68.43196868896484
91,0.012240105452983164,67.79590606689453,68.43196868896484
92,0.012349737313786222,67.94800567626953,68.43196868896484
93,0.012256138058116333,68.16925048828125,68.43196868896484
94,0.012307376226929895,68.14159393310547,68.43196868896484
95,0.012505865653665958,67.5331802368164,68.43196868896484
96,0.012442139076453283,67.49170684814453,68.43196868896484
97,0.01252786190292463,67.90653228759766,68.43196868896484
98,0.01230983070131504,69.30309295654297,69.30309295654297
99,0.012699133969718559,68.10011291503906,69.30309295654297
100,0.012806079832504086,68.88827514648438,69.30309295654297
