Epoch,Loss,Accuracy,Best Accuracy
1,0.027051110240898145,36.227874755859375,36.227874755859375
2,0.025189780608468878,43.68086242675781,43.68086242675781
3,0.023578550201120235,40.901546478271484,43.68086242675781
4,0.022720927221987902,46.294246673583984,46.294246673583984
5,0.022117228396547024,47.92588424682617,47.92588424682617
6,0.021759372631324,48.89380645751953,48.89380645751953
7,0.021421845025115013,49.184181213378906,49.184181213378906
8,0.02118894625675085,49.07356262207031,49.184181213378906
9,0.02075025941798329,53.16648483276367,53.16648483276367
10,0.02019882399591808,54.61836624145508,54.61836624145508
11,0.01996684432125228,53.553653717041016,54.61836624145508
12,0.019531263237633323,53.80254364013672,54.61836624145508
13,0.019165530567769783,56.98284912109375,56.98284912109375
14,0.019081839235305056,56.664825439453125,56.98284912109375
15,0.018816481650928255,57.936946868896484,57.936946868896484
16,0.018456555146974033,57.30088424682617,57.936946868896484
17,0.01828611460120382,58.49004364013672,58.49004364013672
18,0.018248644485597872,58.14435958862305,58.49004364013672
19,0.01809927538489385,59.99723815917969,59.99723815917969
20,0.01789012533764077,59.775997161865234,59.99723815917969
21,0.01753222033406895,60.384403228759766,60.384403228759766
22,0.017595227112893488,59.375,60.384403228759766
23,0.017546108504888667,59.34734344482422,60.384403228759766
24,0.01737549467816606,60.88219451904297,60.88219451904297
25,0.01723903510807126,60.88219451904297,60.88219451904297
26,0.01743378041991329,62.01604080200195,62.01604080200195
27,0.017026856331421817,60.05254364013672,62.01604080200195
28,0.016815227308950645,61.075775146484375,62.01604080200195
29,0.016726733427062015,61.379974365234375,62.01604080200195
30,0.016508870812193877,61.075775146484375,62.01604080200195
31,0.01652519354281611,61.83628463745117,62.01604080200195
32,0.016418982913673573,63.467918395996094,63.467918395996094
33,0.016231397832713493,63.080753326416016,63.467918395996094
34,0.016208668477881803,62.87334060668945,63.467918395996094
35,0.016195822430195125,63.28816223144531,63.467918395996094
36,0.016058106827525793,63.758296966552734,63.758296966552734
37,0.015942335120479517,63.606197357177734,63.758296966552734
38,0.015892088367562878,62.624446868896484,63.758296966552734
39,0.01567723363738618,63.37112808227539,63.758296966552734
40,0.015624007407955135,62.45851516723633,63.758296966552734
41,0.01560022618239184,63.38495635986328,63.758296966552734
42,0.015535723683876347,63.16371536254883,63.758296966552734
43,0.015344886874624411,63.42643356323242,63.758296966552734
44,0.015227059099034683,64.79534912109375,64.79534912109375
45,0.015149874972709148,64.98893737792969,64.98893737792969
46,0.015148970482761225,64.20077514648438,64.98893737792969
47,0.015082567138164294,65.16869354248047,65.16869354248047
48,0.01516193360543898,65.26548767089844,65.26548767089844
49,0.015010271281997398,64.6570816040039,65.26548767089844
50,0.014991109755857308,65.69413757324219,65.69413757324219
51,0.014795208858419699,63.85508728027344,65.69413757324219
52,0.014757369484264128,65.61117553710938,65.69413757324219
53,0.014673455622117386,64.214599609375,65.69413757324219
54,0.014617271923529716,65.472900390625,65.69413757324219
55,0.01459792376876712,65.5143814086914,65.69413757324219
56,0.014570677657042506,65.04425048828125,65.69413757324219
57,0.014568852680288947,64.46349334716797,65.69413757324219
58,0.014376761082085809,64.5741195678711,65.69413757324219
59,0.014296483387705084,65.55586242675781,65.69413757324219
60,0.014301965107028023,66.1366195678711,66.1366195678711
61,0.014437465922428633,64.94745635986328,66.1366195678711
62,0.014121158286036899,65.15486907958984,66.1366195678711
63,0.014110731197842702,65.44524383544922,66.1366195678711
64,0.014099904638733741,65.74945068359375,66.1366195678711
65,0.014080751518989092,64.86449432373047,66.1366195678711
66,0.013944380929209379,65.472900390625,66.1366195678711
67,0.013828388252719708,65.1133804321289,66.1366195678711
68,0.013840317358653903,64.38053131103516,66.1366195678711
69,0.013720541057834481,66.27488708496094,66.27488708496094
70,0.013586207612346692,65.80475616455078,66.27488708496094
71,0.01358379367094702,66.4408187866211,66.4408187866211
72,0.013536757091863173,66.5929183959961,66.5929183959961
73,0.013390906469389008,66.23340606689453,66.5929183959961
74,0.013240006511963548,66.10896301269531,66.5929183959961
75,0.013445250212724748,66.86946868896484,66.86946868896484
76,0.013292382487126614,66.57909393310547,66.86946868896484
77,0.01318176390775182,66.4408187866211,66.86946868896484
78,0.01316659096607017,67.10453796386719,67.10453796386719
79,0.013901045418835354,66.3302001953125,67.10453796386719
80,0.013078365780525004,66.85563659667969,67.10453796386719
81,0.013157490209425466,67.27046203613281,67.27046203613281
82,0.01302761336288763,67.28429412841797,67.28429412841797
83,0.012808113357000887,67.06304931640625,67.28429412841797
84,0.012888652868349603,66.64822387695312,67.28429412841797
85,0.012730769375249291,66.5237808227539,67.28429412841797
86,0.012934320998783956,67.58849334716797,67.58849334716797
87,0.012790027823525082,65.0304183959961,67.58849334716797
88,0.012670786173815613,67.06304931640625,67.58849334716797
89,0.012732760417240906,67.97566223144531,67.97566223144531
90,0.012621787373036101,67.31195068359375,67.97566223144531
91,0.012472333696602804,67.43639373779297,67.97566223144531
92,0.01255604449831259,66.71736907958984,67.97566223144531
93,0.01232855284951889,66.34403228759766,67.97566223144531
94,0.012429931207885605,67.22898864746094,67.97566223144531
95,0.012362112654194304,67.72676849365234,67.97566223144531
96,0.012275627231252426,67.57466888427734,67.97566223144531
97,0.012192080381243883,67.39491271972656,67.97566223144531
98,0.012061288303714206,67.5331802368164,67.97566223144531
99,0.012091468514234795,67.36725616455078,67.97566223144531
100,0.011999130469097015,66.68971252441406,67.97566223144531
